FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,SVK,Slovak Republic,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,50.1,50.1,50.1
A,Annual,SVN,Slovenia,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,31.87,,,,
A,Annual,SVN,Slovenia,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.87,31.87,31.87,31.87
A,Annual,SWE,Sweden,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,,,,
A,Annual,SWE,Sweden,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,174.0,174.0,174.0
A,Annual,SWZ,Eswatini,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,,,,
A,Annual,SWZ,Eswatini,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,4.51,4.51,4.51
A,Annual,SYC,Seychelles,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,Annual,SYC,Seychelles,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
A,Annual,SYR,Syrian Arab Republic,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,16.802,,,,
A,Annual,SYR,Syrian Arab Republic,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.802,16.802,16.802,16.802
A,Annual,TCD,Chad,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,,,,
A,Annual,TCD,Chad,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,45.7,45.7,45.7
A,Annual,TGO,Togo,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,,,,
A,Annual,TGO,Togo,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,14.7,14.7,14.7
A,Annual,THA,Thailand,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,438.61,,,,
A,Annual,THA,Thailand,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.61,438.61,438.61,438.61
A,Annual,TJK,Tajikistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,,,,
A,Annual,TJK,Tajikistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.91,21.91,21.91,21.91
A,Annual,TKM,Turkmenistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,24.765,,,,
A,Annual,TKM,Turkmenistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.765,24.765,24.765,24.765
A,Annual,TLS,Timor-Leste,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,8.215,,,,
A,Annual,TLS,Timor-Leste,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.215,8.215,8.215,8.215
A,Annual,TON,Tonga,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,Annual,TON,Tonga,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
A,Annual,TTO,Trinidad and Tobago,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,0.0,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,,,,
A,Annual,TTO,Trinidad and Tobago,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,3.84,3.84,3.84
A,Annual,TUN,Tunisia,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,4.615,,,,
A,Annual,TUN,Tunisia,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.615,4.615,4.615,4.615
A,Annual,TUR,Turkiye,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,,,,
A,Annual,TUR,Turkiye,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.6,211.6,211.6,211.6
A,Annual,TUV,Tuvalu,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,Annual,TUV,Tuvalu,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
A,Annual,TZA,Tanzania,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,,,,
A,Annual,TZA,Tanzania,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.27,96.27,96.27,96.27
A,Annual,UGA,Uganda,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,,,,
A,Annual,UGA,Uganda,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1,60.1,60.1,60.1
A,Annual,UKR,Ukraine,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,175.28,,,,
A,Annual,UKR,Ukraine,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.28,175.28,175.28,175.28
A,Annual,URY,Uruguay,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,172.2,,,,
A,Annual,URY,Uruguay,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2,172.2,172.2,172.2
A,Annual,USA,United States,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,,,,
A,Annual,USA,United States,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069.0,3069.0,3069.0,3069.0
A,Annual,UZB,Uzbekistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,,,,
A,Annual,UZB,Uzbekistan,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87,48.87,48.87,48.87
A,Annual,VCT,St. Vincent and the Grenadines,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
A,Annual,VEN,"Venezuela, RB",FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1340.7,1340.7,1340.7,1340.7,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,,,,
A,Annual,VEN,"Venezuela, RB",FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.0,1325.0,1325.0,1325.0
A,Annual,VNM,Viet Nam,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,884.12,,,,
A,Annual,VNM,Viet Nam,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.12,884.12,884.12,884.12
A,Annual,VUT,Vanuatu,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,
A,Annual,VUT,Vanuatu,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,I,Imputed value (CCSA definition),PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0
A,Annual,WSM,Samoa,FAO_AS_4188,Total renewable water resources,M3_Y,Cubic meters per year,2,Two,FAO_AS,Aquastat,9,Billions,FAO_AS,Aquastat,E,Estimated value,PU,Public,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
